filename,latitude,longitude,year_taken,day_taken,url
2481197375,34.498612,-90.596883,2008,112,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=100W040N&day=112&year=2008
5718696836,54.5719,-3.1321,2009,324,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=324&year=2009
3641979986,41.978833,-87.676167,2009,170,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W050N&day=170&year=2009
9753203346,40.013214,-105.267228,2013,257,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=110W040N&day=257&year=2013
5243220128,-34.460083,140.57334,2010,342,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=140E030S&day=342&year=2010
1057689124,24.548411,-81.797461,2004,227,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W030N&day=227&year=2004
2111359791,40.443885,-80.003997,2007,348,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=348&year=2007
3693119768,49.353273,-97.351763,2009,181,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=100W050N&day=181&year=2009
551313914,52.28256,-1.534218,2007,165,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=165&year=2007
3697514216,52.95725,-1.148682,2009,187,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=187&year=2009
6981396286,50.916725,-3.227148,2012,121,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=121&year=2012
4444797470,42.421025,-71.37378,2010,76,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=76&year=2010
8287573063,51.49717,-3.209333,2012,3,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=3&year=2012
367494974,53.957076,-1.083118,2007,19,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=19&year=2007
1315492444,40.230807,-73.997511,2005,288,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=288&year=2005
8402217877,38.331793,-75.085244,2012,304,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W040N&day=304&year=2012
5986319320,42.579861,-84.447684,2011,209,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W050N&day=209&year=2011
3269874694,51.719375,-0.290644,2009,41,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=41&year=2009
1975843576,44.334408,-64.987049,2005,283,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=070W050N&day=283&year=2005
2606424494,38.626979,-90.183999,2008,173,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=100W040N&day=173&year=2008
12501208224,51.435169,-0.538533,2014,44,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=44&year=2014
140685261,64.836312,24.740867,2006,114,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=020E070N&day=114&year=2006
173474999,42.338514,-71.100378,2006,174,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=174&year=2006
100556251,47.053385,8.308646,2005,235,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E050N&day=235&year=2005
4820115609,35.28046,-111.50686,2010,203,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=120W040N&day=203&year=2010
2582855756,41.6691,-91.571903,2008,167,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=100W050N&day=167&year=2008
12390896125,52.123107,-0.287318,2014,39,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=39&year=2014
466380523,41.760332,-72.660527,2007,109,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=109&year=2007
3564560902,28.357931,-81.559249,2009,145,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W030N&day=145&year=2009
7558670176,51.24866,-0.15413,2012,176,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=176&year=2012
2573782847,44.031734,-88.558173,2008,164,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W050N&day=164&year=2008
7144682413,51.600793,-1.120444,2012,124,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=124&year=2012
1054792744,29.953744,-90.08583,2005,257,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=100W030N&day=257&year=2005
870593127,51.435069,-0.99452,2007,203,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=203&year=2007
5288185808,-26.091244,28.337345,2010,358,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=020E020S&day=358&year=2010
8395337873,42.82394,-1.643528,2013,19,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W050N&day=19&year=2013
8928124580,50.115404,14.423739,2013,153,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010E060N&day=153&year=2013
7056024675,51.487195,-0.247975,2012,99,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=99&year=2012
5350712276,-27.49825,153.018382,2011,12,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=150E020S&day=12&year=2011
4062276980,51.945865,-0.702524,2009,287,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=287&year=2009
16058514,36.124703,128.128223,2003,150,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=120E040N&day=150&year=2003
3195786277,50.172143,-5.201082,2009,7,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=7&year=2009
4381256413,-28.589598,20.338997,2010,41,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=020E020S&day=41&year=2010
1745310575,46.761612,-85.144997,2007,296,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W050N&day=296&year=2007
6089071989,40.091894,-75.224955,2011,240,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=240&year=2011
6314445394,14.246996,100.60996,2011,308,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=100E020N&day=308&year=2011
8136940131,58.269878,-6.783285,2012,304,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=304&year=2012
856862360,40.788859,-73.785359,2007,199,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=199&year=2007
5627839517,39.123027,-77.522546,2011,107,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W040N&day=107&year=2011
375409286,47.507131,19.039376,2006,94,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010E050N&day=94&year=2006
7132758211,52.430833,-2.006833,2012,120,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=120&year=2012
4108319259,51.657435,-4.747295,2009,318,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=318&year=2009
6109249450,42.082836,-74.315557,2011,240,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=240&year=2011
5287810795,45.625533,12.564926,2010,358,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010E050N&day=358&year=2010
4800717167,-6.917672,107.609195,2010,191,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=100E000S&day=191&year=2010
2559265296,39.639318,-86.196311,2008,159,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W040N&day=159&year=2008
6553811105,47.251562,1.544036,2011,356,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E050N&day=356&year=2011
5816301438,44.419467,-118.600158,2011,157,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=120W050N&day=157&year=2011
233572189,33.50275,-111.926779,2006,236,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=120W040N&day=236&year=2006
8982254393,35.487825,-79.202585,2013,158,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W040N&day=158&year=2013
152286760,42.650232,-71.311182,2006,135,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=135&year=2006
8333077301,51.014362,-3.100955,2012,363,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=363&year=2012
8697893086,38.665333,-90.180167,2013,120,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=100W040N&day=120&year=2013
121226756,50.07565,14.418182,2006,90,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010E060N&day=90&year=2006
2581416283,42.379121,-88.177127,2008,166,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W050N&day=166&year=2008
10009244396,40.015102,-105.214822,2013,259,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=110W040N&day=259&year=2013
5282885751,34.154882,-118.368443,2010,356,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=120W040N&day=356&year=2010
229434413,43.178768,16.679477,2006,233,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010E050N&day=233&year=2006
4060295773,36.582727,-91.237249,2009,303,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=100W040N&day=303&year=2009
4279035041,42.002621,19.438591,2010,12,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010E050N&day=12&year=2010
11549702383,50.789686,-1.960072,2013,359,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=359&year=2013
4824229187,43.16603,-87.954182,2010,203,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W050N&day=203&year=2010
124663705,50.084129,14.408655,2006,89,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010E060N&day=89&year=2006
4577495094,36.165,-86.775667,2010,123,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W040N&day=123&year=2010
9167832118,42.524711,-89.002294,2013,178,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W050N&day=178&year=2013
2172378240,42.960678,-71.767115,2007,106,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=106&year=2007
6107211853,40.496659,-74.439572,2011,240,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=240&year=2011
5569198498,44.933035,-93.104388,2011,87,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=100W050N&day=87&year=2011
8704805144,53.954223,-1.081477,2012,271,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=271&year=2012
6988750388,53.800562,-0.93329,2012,119,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=119&year=2012
6038477368,51.588166,-0.164334,2011,198,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=198&year=2011
462331963,41.503362,-73.961849,2007,106,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=106&year=2007
324971606,57.468788,-4.227515,2006,349,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=349&year=2006
4301402795,33.771727,-84.323887,2010,24,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W040N&day=24&year=2010
4360331299,33.887659,-118.384294,2010,37,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=120W040N&day=37&year=2010
887452313,51.689154,-1.392917,2007,201,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=201&year=2007
8575109109,53.385734,-1.463928,2013,79,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=79&year=2013
5465439602,6.484525,81.397705,2010,61,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080E010N&day=61&year=2010
2273519300,41.838746,-87.605881,2008,48,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W050N&day=48&year=2008
28748527,18.963086,72.815709,2005,207,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=070E020N&day=207&year=2005
3941523891,33.914788,-84.4612,2009,264,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W040N&day=264&year=2009
3335126780,10.764333,106.691166,2009,66,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=100E020N&day=66&year=2009
8238634118,37.776525,-122.394111,2012,337,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=130W040N&day=337&year=2012
5354715265,51.420138,6.151485,2011,11,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=11&year=2011
5766708120,45.297743,-73.250656,2011,140,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=140&year=2011
50685840,9.976712,76.297731,2005,210,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=070E010N&day=210&year=2005
12210317655,43.890377,-0.504276,2014,29,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E050N&day=29&year=2014
946775514,42.378276,-70.987168,2007,209,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=209&year=2007
2573641911,42.443157,-87.873866,2008,163,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W050N&day=163&year=2008
11698320833,51.761757,-1.278834,2013,363,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=363&year=2013
22128931,51.157492,-2.587623,2005,179,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=179&year=2005
463369689,42.657002,-71.584596,2007,107,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=107&year=2007
3210191548,53.345888,-6.293106,2008,222,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=222&year=2008
3669778489,53.534065,-2.026848,2009,179,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=179&year=2009
6293662544,12.291868,104.584522,2011,301,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=100E020N&day=301&year=2011
2558006583,39.520996,-87.116249,2008,159,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W040N&day=159&year=2008
9555218462,-17.474467,127.955703,2013,232,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=120E010S&day=232&year=2013
2523885524,45.167604,-92.997894,2008,146,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=100W050N&day=146&year=2008
2346782167,52.327917,-0.177412,2008,19,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=19&year=2008
1478904609,52.372871,9.716597,2007,276,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=276&year=2007
5333050001,51.403844,-0.257009,2011,7,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=7&year=2011
472439254,33.210977,-97.134649,2007,114,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=100W040N&day=114&year=2007
2190032796,51.417274,-2.459564,2008,12,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=12&year=2008
3305222756,35.8485,-89.611787,2008,81,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W040N&day=81&year=2008
213627768,41.418192,-81.399883,2006,193,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W050N&day=193&year=2006
1059670829,53.390507,-1.362841,2007,221,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=221&year=2007
410016111,52.346665,-1.588983,2007,62,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=62&year=2007
5857858025,49.695229,-99.963023,2011,172,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=100W050N&day=172&year=2011
5704466187,35.141134,-90.057871,2011,130,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=100W040N&day=130&year=2011
3273186,37.794048,-122.392448,2005,11,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=130W040N&day=11&year=2005
322307704,53.419814,-9.27304,2006,348,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=348&year=2006
396533512,34.09405,-117.647647,2007,50,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=120W040N&day=50&year=2007
354822785,51.382093,-2.356899,2007,11,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=11&year=2007
5728812987,39.804513,-84.204111,2011,121,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W040N&day=121&year=2011
296139264,47.899372,-122.133014,2006,316,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=130W050N&day=316&year=2006
5275183530,21.289669,-157.832411,2010,353,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=160W030N&day=353&year=2010
2385622262,33.182418,-117.346322,2008,94,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=120W040N&day=94&year=2008
6796499860,31.434142,-97.758708,2007,179,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=100W040N&day=179&year=2007
2567297800,48.994781,2.004983,2008,142,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E050N&day=142&year=2008
22548552,51.175684,-2.627105,2005,175,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=175&year=2005
3288379583,43.834283,-79.094648,2009,43,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=43&year=2009
2888756868,38.976492,-100.36972,2008,269,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=110W040N&day=269&year=2008
13224974014,51.436995,-0.539703,2014,40,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=40&year=2014
5405598134,49.417138,2.818402,2011,13,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E050N&day=13&year=2011
5326977865,51.125842,-0.172047,2011,5,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=5&year=2011
8108912292,42.124821,-0.43058,2012,295,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E050N&day=295&year=2012
8304479504,53.98789,-1.152105,2012,358,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=358&year=2012
8450474767,6.809597,-58.160333,2013,37,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=060W010N&day=37&year=2013
12418843453,51.188267,-0.612037,2014,5,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=5&year=2014
107626313,37.395647,-5.719714,2006,63,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W040N&day=63&year=2006
4832697096,41.746548,-88.200455,2010,207,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W050N&day=207&year=2010
6136214575,41.240125,-75.877075,2011,253,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=253&year=2011
2888694654,44.309723,-73.349361,2008,234,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=234&year=2008
611190231,30.494335,-87.243976,2005,91,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W040N&day=91&year=2005
4703413931,58.451146,25.036125,2010,92,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=020E060N&day=92&year=2010
3930846035,43.50016,-1.465322,2009,261,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W050N&day=261&year=2009
11798394685,51.600773,-1.120315,2014,6,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=6&year=2014
7739568888,29.766879,121.400111,2012,221,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=120E030N&day=221&year=2012
6127030621,42.090958,-76.062083,2011,251,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=251&year=2011
5289843767,32.72332,-16.914138,2010,329,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=020W040N&day=329&year=2010
6008981158,42.386874,-84.239473,2011,209,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W050N&day=209&year=2011
350856016,42.974071,-81.288442,2006,70,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W050N&day=70&year=2006
8509268892,-26.188715,152.674598,2013,57,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=150E020S&day=57&year=2013
5346125130,-27.562917,152.898473,2011,11,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=150E020S&day=11&year=2011
12890444705,51.274697,1.346382,2013,340,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=340&year=2013
8086937405,49.210392,-123.075177,2012,287,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=130W050N&day=287&year=2012
167984253,51.054176,13.738875,2006,91,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010E060N&day=91&year=2006
3417167681,53.956502,-1.078548,2009,96,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=96&year=2009
1320474385,51.535525,-0.698919,2005,202,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=202&year=2005
8894092324,45.4345,12.339333,2013,144,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010E050N&day=144&year=2013
2781697001,28.177727,-80.692691,2008,233,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W030N&day=233&year=2008
2871154287,42.280007,-85.582916,2008,263,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W050N&day=263&year=2008
5351361655,52.252843,0.485286,2011,13,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=13&year=2011
1040841,35.566339,-82.543158,2004,253,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W040N&day=253&year=2004
3336560323,41.786166,-87.587167,2009,66,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W050N&day=66&year=2009
4164081880,51.85205,-2.272989,2009,340,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=340&year=2009
2575227583,40.800071,-91.087936,2008,163,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=100W050N&day=163&year=2008
4781162170,42.373406,-71.095569,2010,191,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=191&year=2010
5250948026,45.453116,-122.794618,2010,344,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=130W050N&day=344&year=2010
6094221747,42.822224,-73.956613,2011,241,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=241&year=2011
2347194500,39.255398,-84.424363,2008,79,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W040N&day=79&year=2008
748824973,53.432267,-1.359579,2007,188,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=188&year=2007
2269424912,40.726039,-73.999657,2008,44,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=44&year=2008
4014579582,34.13661,-118.35583,2009,282,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=120W040N&day=282&year=2009
6089875656,39.607754,-75.827271,2011,240,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W040N&day=240&year=2011
5397673303,-21.093519,55.236275,2011,29,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=050E020S&day=29&year=2011
2585719240,40.775772,-73.834916,2008,167,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=167&year=2008
5370498740,47.378766,-122.259517,2011,19,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=130W050N&day=19&year=2011
5302603688,-24.85299,152.341232,2010,363,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=150E020S&day=363&year=2010
8447589373,47.271134,1.375951,2013,36,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E050N&day=36&year=2013
5464120190,-27.483336,153.007407,2011,11,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=150E020S&day=11&year=2011
8333582204,-15.793137,-47.943706,2012,344,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=050W010S&day=344&year=2012
2863649978,53.390386,-1.476051,2008,259,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=259&year=2008
8668538685,42.727926,-84.479391,2013,111,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W050N&day=111&year=2013
223318805,40.866795,-75.617866,2006,235,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=235&year=2006
10427525244,43.235651,11.560599,2013,294,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010E050N&day=294&year=2013
8373580082,52.602109,1.265487,2012,361,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=361&year=2012
12366242994,50.937726,-1.358293,2014,38,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=38&year=2014
357360660,53.962375,-1.0972,2007,14,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=14&year=2007
2113502509,38.234337,-85.687093,2007,349,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W040N&day=349&year=2007
22123231,51.162121,-2.57183,2005,175,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=175&year=2005
3411296149,33.067471,-84.525032,2009,87,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W040N&day=87&year=2009
11221530335,53.299991,-3.731403,2013,339,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=339&year=2013
5728524780,40.088414,-76.27108,2011,137,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=137&year=2011
11817789464,55.845639,-4.423542,2014,7,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=7&year=2014
7604213662,55.989476,-3.538627,2012,201,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=201&year=2012
3430637164,49.856468,-97.12856,2009,100,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=100W050N&day=100&year=2009
5348993086,-27.505004,152.96058,2011,12,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=150E020S&day=12&year=2011
8143909566,40.65152,-73.83247,2012,304,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=304&year=2012
3668746487,47.510447,19.045743,2009,179,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010E050N&day=179&year=2009
11575185766,51.292886,-0.330559,2013,360,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=360&year=2013
5419227225,-37.855667,145.060666,2011,35,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=140E030S&day=35&year=2011
7127546293,54.240052,-1.346447,2012,118,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=118&year=2012
2575043945,43.383093,-87.940063,2008,165,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090W050N&day=165&year=2008
6132974419,42.12199,-72.204231,2011,251,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=080W050N&day=251&year=2011
893584736,51.665169,-1.284112,2007,203,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=203&year=2007
5656475115,52.616676,1.317028,2011,116,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=000E060N&day=116&year=2011
121678194,4.164267,96.108398,2005,118,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090E010N&day=118&year=2005
5879316507,39.614135,-107.138623,2011,170,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=110W040N&day=170&year=2011
2247287840,59.944598,30.305614,2008,34,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=030E060N&day=34&year=2008
4114494399,53.603621,-2.286518,2009,322,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=010W060N&day=322&year=2009
7024492707,9.232175,99.824523,2012,2,https://floodmap.modaps.eosdis.nasa.gov/getTile.php?location=090E010N&day=2&year=2012
